OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,SalesAmount,Discount,DiscountAmount,NetSales,Cost,Profit
ORD105306,2022-10-11,CUST12814,PROD1119,8,1241.95,9935.6,0.23,2285.188,7650.412,6753.6785923482985,896.7334076517018
ORD105307,2022-11-14,CUST11445,PROD1700,2,2450.2,4900.4,0.15,735.06,4165.34,3302.1984727052427,863.1415272947575
ORD105308,2023-06-11,CUST14621,PROD1045,8,3377.61,27020.88,0.28,7565.846400000001,19455.0336,13089.634171112742,6365.399428887256
ORD105309,2023-01-02,CUST11830,PROD1242,5,1165.67,5828.35,0.08,466.26800000000003,5362.082,4190.424213262326,1171.6577867376745
ORD105310,2021-08-02,CUST12741,PROD1310,9,2645.32,23807.88,0.1,2380.788,21427.092,16642.979057549506,4784.112942450494
ORD105311,2023-01-10,CUST10554,PROD1561,9,1556.77,14010.93,0.3,4203.2789999999995,9807.651000000002,8556.886643437954,1250.7643565620474
ORD105312,2021-07-15,CUST13764,PROD1330,8,1158.04,9264.32,0.29,2686.6528,6577.6672,4561.616021899601,2016.0511781003988
ORD105313,2023-10-17,CUST12434,PROD1010,9,4581.86,41236.74,0.27,11133.9198,30102.8202,19874.001676110554,10228.818523889444
ORD105314,2021-04-21,CUST10680,PROD1907,7,2835.55,19848.850000000002,0.12,2381.862,17466.988,11873.047139994866,5593.940860005136
ORD105315,2022-06-28,CUST15593,PROD1423,8,2195.7,17565.6,0.25,4391.4,13174.199999999999,8865.492427605677,4308.707572394322
ORD105316,2021-09-13,CUST11631,PROD1047,6,2284.66,13707.96,0.09,1233.7163999999998,12474.2436,9910.977716716712,2563.2658832832876
ORD105317,2021-03-08,CUST10202,PROD1376,9,640.36,5763.24,0.08,461.0592,5302.1808,4473.608452696921,828.5723473030794
ORD105318,2022-03-06,CUST14542,PROD1567,2,2570.47,5140.94,0.16,822.5504,4318.3895999999995,3067.930679259275,1250.4589207407244
ORD105319,2022-03-20,CUST13918,PROD1007,3,1617.89,4853.67,0.26,1261.9542000000001,3591.7158,2345.1170130403257,1246.5987869596743
ORD105320,2022-08-23,CUST13139,PROD1983,2,1014.83,2029.66,0.03,60.8898,1968.7702000000002,1383.9026851841472,584.8675148158529
ORD105321,2022-04-04,CUST15211,PROD1525,6,1971.97,11831.82,0.17,2011.4094,9820.4106,7502.474649213179,2317.9359507868203
ORD105322,2022-04-04,CUST14873,PROD1726,3,3429.1,10287.3,0.18,1851.7139999999997,8435.586,6742.950335285507,1692.6356647144921
ORD105323,2021-11-13,CUST12225,PROD1369,1,4729.89,4729.89,0.17,804.0813000000002,3925.8087,3003.006537524929,922.8021624750709
ORD105324,2023-06-14,CUST11686,PROD1439,4,1445.41,5781.64,0.07,404.7148000000001,5376.925200000001,3640.280992539964,1736.6442074600368
ORD105325,2022-04-24,CUST10828,PROD1756,5,3134.12,15670.599999999999,0.02,313.412,15357.187999999998,13443.768901492349,1913.4190985076493
ORD105326,2021-09-25,CUST14654,PROD1565,4,646.86,2587.44,0.27,698.6088000000001,1888.8312,1381.384952184257,507.44624781574316
ORD105327,2021-02-08,CUST12022,PROD1483,6,1103.62,6621.719999999999,0.17,1125.6924,5496.027599999999,4054.3700528078753,1441.6575471921242
ORD105328,2022-03-28,CUST10102,PROD1272,3,3939.75,11819.25,0.23,2718.4275000000002,9100.8225,8101.693867692311,999.1286323076893
ORD105329,2023-01-27,CUST15392,PROD1940,6,3819.03,22914.18,0.11,2520.5598,20393.6202,17548.918913521145,2844.7012864788558
ORD105330,2022-02-24,CUST11557,PROD1900,1,4646.43,4646.43,0.01,46.4643,4599.965700000001,3872.622579845774,727.3431201542267
ORD105331,2021-01-24,CUST14211,PROD1130,6,3775.07,22650.420000000002,0.08,1812.0336000000002,20838.386400000003,13645.127635791921,7193.258764208082
ORD105332,2023-04-22,CUST14954,PROD1520,8,120.98,967.84,0.02,19.3568,948.4832,807.5634397279688,140.91976027203123
ORD105333,2023-01-24,CUST14087,PROD1723,8,4180.99,33447.92,0.02,668.9584,32778.961599999995,24144.740300158683,8634.221299841312
ORD105334,2023-06-18,CUST12511,PROD1633,1,3671.29,3671.29,0.06,220.2774,3451.0126,2287.3937336965037,1163.6188663034964
ORD105335,2021-03-02,CUST10103,PROD1113,7,1167.22,8170.54,0.19,1552.4026000000001,6618.1374,5938.220339497951,679.917060502049
ORD105336,2023-04-13,CUST15427,PROD1531,4,3607.67,14430.68,0.25,3607.67,10823.01,7052.4494940227505,3770.5605059772497
ORD105337,2022-07-21,CUST13438,PROD1498,6,2658.16,15948.96,0.25,3987.24,11961.72,10485.419921810964,1476.300078189035
ORD105338,2023-12-13,CUST15024,PROD1338,6,3562.8,21376.800000000003,0.28,5985.504000000002,15391.296000000002,9237.21804666523,6154.077953334772
ORD105339,2023-05-29,CUST12857,PROD1020,5,4072.26,20361.300000000003,0.2,4072.2600000000007,16289.040000000003,11913.403437950468,4375.636562049534
ORD105340,2022-04-26,CUST10806,PROD1719,9,4296.23,38666.06999999999,0.01,386.6606999999999,38279.40929999999,23310.965806049182,14968.44349395081
ORD105341,2023-03-14,CUST14655,PROD1032,8,4593.52,36748.16,0.11,4042.2976000000003,32705.8624,28576.27769793632,4129.584702063683
ORD105342,2021-03-16,CUST12074,PROD1132,6,1922.29,11533.74,0.03,346.0122,11187.7278,7135.1603486322165,4052.567451367784
ORD105343,2023-11-21,CUST10526,PROD1919,4,1936.78,7747.12,0.23,1781.8376,5965.2824,4783.736183926999,1181.5462160730012
ORD105344,2023-05-16,CUST13436,PROD1702,4,2875.31,11501.24,0.04,460.0496,11041.1904,8715.54154435419,2325.64885564581
ORD105345,2021-05-21,CUST15048,PROD1974,9,2167.83,19510.47,0.03,585.3141,18925.1559,15778.290867235992,3146.86503276401
ORD105346,2021-05-05,CUST10297,PROD1025,4,3843.59,15374.36,0.01,153.74360000000001,15220.6164,12542.751281000805,2677.865118999196
ORD105347,2022-01-19,CUST14872,PROD1363,7,1000.32,7002.240000000001,0.29,2030.6496,4971.590400000001,3031.3509694995264,1940.2394305004746
ORD105348,2022-10-21,CUST10360,PROD1600,6,3358.88,20153.28,0.24,4836.7872,15316.4928,10974.576301862724,4341.916498137276
ORD105349,2021-07-28,CUST13717,PROD1091,2,2339.2,4678.4,0.1,467.84,4210.5599999999995,2933.7368165246194,1276.8231834753801
ORD105350,2022-04-23,CUST14599,PROD1544,5,3006.22,15031.099999999999,0.11,1653.4209999999998,13377.678999999998,11931.091428006535,1446.587571993463
ORD105351,2023-12-28,CUST11976,PROD1237,3,1737.65,5212.950000000001,0.02,104.25900000000001,5108.691000000001,4252.821578053297,855.8694219467034
ORD105352,2023-10-25,CUST12077,PROD1017,9,3622.07,32598.63,0.05,1629.9315000000001,30968.698500000002,25158.596863221308,5810.101636778694
ORD105353,2022-04-22,CUST15558,PROD1273,1,3333.63,3333.63,0.09,300.0267,3033.6033,2222.563742483349,811.0395575166513
ORD105354,2022-04-04,CUST13411,PROD1933,4,1800.44,7201.76,0.12,864.2112,6337.5488000000005,5496.495866297172,841.0529337028283
ORD105355,2021-06-14,CUST12173,PROD1288,4,3021.53,12086.12,0.19,2296.3628000000003,9789.7572,5923.252417524451,3866.5047824755493
ORD105356,2023-04-14,CUST14691,PROD1026,9,4960.44,44643.96,0.11,4910.8356,39733.1244,26562.849556317655,13170.274843682346
ORD105357,2023-12-18,CUST11589,PROD1816,1,2651.05,2651.05,0.29,768.8045,1882.2455000000002,1521.8027146263569,360.44278537364335
ORD105358,2021-09-27,CUST11389,PROD1433,2,4645.43,9290.86,0.1,929.0860000000001,8361.774000000001,6292.371695327637,2069.402304672364
ORD105359,2022-12-06,CUST15971,PROD1910,1,1482.01,1482.01,0.28,414.9628,1067.0472,811.1075876328662,255.9396123671338
ORD105360,2021-02-06,CUST13514,PROD1107,1,3521.34,3521.34,0.22,774.6948,2746.6452,1991.0526688365808,755.5925311634192
ORD105361,2021-11-20,CUST10262,PROD1972,1,1261.94,1261.94,0.27,340.72380000000004,921.2162000000001,598.7329394647176,322.4832605352825
ORD105362,2021-12-01,CUST12983,PROD1947,3,2082.81,6248.43,0.21,1312.1703,4936.2597000000005,3207.90954191273,1728.3501580872703
ORD105363,2022-09-15,CUST12919,PROD1737,4,199.67,798.68,0.17,135.7756,662.9043999999999,456.3065090940355,206.5978909059644
ORD105364,2021-04-09,CUST11863,PROD1323,2,1484.87,2969.74,0.15,445.46099999999996,2524.279,1869.210658320914,655.068341679086
ORD105365,2023-12-25,CUST10001,PROD1866,1,559.25,559.25,0.09,50.332499999999996,508.9175,431.17411771245355,77.74338228754647
ORD105366,2022-06-20,CUST11933,PROD1530,5,3092.67,15463.35,0.09,1391.7015,14071.648500000001,10329.28804416875,3742.360455831251
ORD105367,2021-10-01,CUST10393,PROD1734,6,1378.09,8268.539999999999,0.07,578.7977999999999,7689.742199999999,6684.989689929569,1004.7525100704297
ORD105368,2022-09-13,CUST10305,PROD1792,2,4217.77,8435.54,0.12,1012.2648,7423.275200000001,4722.353715578603,2700.9214844213975
ORD105369,2023-08-07,CUST15265,PROD1103,3,2845.32,8535.960000000001,0.04,341.43840000000006,8194.5216,5584.827818958972,2609.693781041028
ORD105370,2021-01-28,CUST10529,PROD1843,3,4880.16,14640.48,0.12,1756.8575999999998,12883.6224,8002.7539028920555,4880.868497107945
ORD105371,2022-03-28,CUST14623,PROD1331,2,4433.91,8867.82,0.25,2216.955,6650.865,5008.152355824783,1642.712644175217
ORD105372,2022-09-11,CUST13379,PROD1361,4,925.2,3700.8,0.26,962.2080000000001,2738.592,1717.1237170067557,1021.4682829932444
ORD105373,2022-10-10,CUST10964,PROD1920,5,4019.74,20098.699999999997,0.19,3818.7529999999997,16279.946999999996,13654.076912261016,2625.87008773898
ORD105374,2023-04-20,CUST14019,PROD1288,8,3021.53,24172.24,0.08,1933.7792000000002,22238.4608,13608.361571502,8630.099228498
ORD105375,2022-08-05,CUST10670,PROD1443,6,4003.09,24018.54,0.07,1681.2978000000003,22337.2422,16588.038747884235,5749.203452115766
ORD105376,2021-12-29,CUST14068,PROD1036,9,2329.75,20967.75,0.08,1677.42,19290.33,14008.335807108975,5281.994192891027
ORD105377,2021-05-19,CUST15053,PROD1347,3,397.77,1193.31,0.15,178.9965,1014.3135,670.1263550817724,344.18714491822755
ORD105378,2023-06-12,CUST12252,PROD1891,9,1730.01,15570.09,0.29,4515.326099999999,11054.763900000002,8579.117331620475,2475.646568379527
ORD105379,2023-11-02,CUST12672,PROD1755,4,186.07,744.28,0.03,22.3284,721.9516,516.7942546808003,205.15734531919964
ORD105380,2023-02-01,CUST11713,PROD1042,8,3989.46,31915.68,0.15,4787.352,27128.328,17888.149374843044,9240.178625156957
ORD105381,2023-07-29,CUST14044,PROD1125,7,2490.94,17436.58,0.2,3487.3160000000007,13949.264000000001,11828.541200147863,2120.7227998521375
ORD105382,2023-05-05,CUST14816,PROD1008,7,1277.58,8943.06,0.07,626.0142000000001,8317.0458,6638.737877995203,1678.3079220047966
ORD105383,2023-10-01,CUST10635,PROD1525,9,1971.97,17747.73,0.29,5146.8417,12600.888299999999,7606.473993666967,4994.414306333032
ORD105384,2021-11-26,CUST15134,PROD1130,2,3775.07,7550.14,0.1,755.0140000000001,6795.126,5100.145726056547,1694.9802739434535
ORD105385,2022-06-10,CUST13499,PROD1324,5,3399.76,16998.800000000003,0.28,4759.664000000002,12239.136000000002,8339.649493494971,3899.486506505031
ORD105386,2022-07-18,CUST14652,PROD1183,3,2837.74,8513.22,0.18,1532.3795999999998,6980.840399999999,6104.980037565476,875.8603624345233
ORD105387,2022-10-16,CUST11117,PROD1281,7,4447.73,31134.109999999997,0.0,0.0,31134.109999999997,25457.560199997908,5676.549800002089
ORD105388,2023-02-01,CUST12154,PROD1894,3,4734.12,14202.36,0.09,1278.2124000000001,12924.1476,10125.868145341936,2798.2794546580644
ORD105389,2021-02-04,CUST14223,PROD1052,5,604.79,3023.95,0.01,30.2395,2993.7104999999997,1876.2069413587667,1117.503558641233
ORD105390,2021-03-27,CUST10037,PROD1552,5,3494.76,17473.800000000003,0.11,1922.1180000000004,15551.682000000003,13672.941996132327,1878.7400038676751
ORD105391,2021-02-05,CUST11632,PROD1849,2,2696.51,5393.02,0.28,1510.0456000000004,3882.9744,2497.7635621219833,1385.2108378780167
ORD105392,2021-09-02,CUST14293,PROD1869,1,2702.87,2702.87,0.23,621.6601,2081.2099,1530.1554511547054,551.0544488452945
ORD105393,2021-03-31,CUST13775,PROD1532,6,3833.65,23001.9,0.19,4370.361,18631.539,14985.579177850226,3645.9598221497745
ORD105394,2023-08-22,CUST12054,PROD1376,1,640.36,640.36,0.16,102.4576,537.9024000000001,402.58267173922883,135.31972826077123
ORD105395,2023-01-04,CUST14085,PROD1294,9,4841.47,43573.23,0.11,4793.0553,38780.1747,33534.807468246785,5245.367231753218
ORD105396,2023-12-04,CUST13403,PROD1207,5,4672.97,23364.850000000002,0.06,1401.891,21962.959000000003,18681.745167138855,3281.2138328611472
ORD105397,2022-11-17,CUST10518,PROD1999,1,638.31,638.31,0.02,12.7662,625.5437999999999,400.72983574677403,224.8139642532259
ORD105398,2023-03-16,CUST12241,PROD1662,8,4284.68,34277.44,0.06,2056.6464,32220.7936,25302.695297768387,6918.098302231614
ORD105399,2022-11-20,CUST12363,PROD1476,1,620.9,620.9,0.11,68.29899999999999,552.601,340.2148539157029,212.38614608429708
ORD105400,2021-12-07,CUST15120,PROD1969,4,4726.45,18905.8,0.16,3024.928,15880.872,12961.542942196906,2919.3290578030937
ORD105401,2023-03-24,CUST15181,PROD1953,7,811.64,5681.48,0.06,340.88879999999995,5340.5912,4383.590774956873,957.0004250431266
ORD105402,2023-01-07,CUST11041,PROD1068,4,4614.85,18459.4,0.29,5353.226,13106.174000000003,9218.192684606653,3887.98131539335
ORD105403,2023-01-30,CUST14715,PROD1842,5,1473.93,7369.650000000001,0.02,147.393,7222.2570000000005,6037.649011086324,1184.6079889136763
ORD105404,2021-07-08,CUST11394,PROD1924,7,4381.72,30672.04,0.03,920.1612,29751.878800000002,23676.86454367956,6075.014256320443
ORD105405,2022-12-31,CUST12869,PROD1829,4,1999.15,7996.6,0.2,1599.3200000000002,6397.280000000001,4805.734092707711,1591.5459072922895
ORD105406,2022-04-11,CUST13676,PROD1436,5,2938.18,14690.9,0.23,3378.907,11311.992999999999,8332.207783701919,2979.78521629808
ORD105407,2023-01-18,CUST13721,PROD1300,7,3104.05,21728.350000000002,0.29,6301.221500000001,15427.128500000003,9761.394478039769,5665.734021960234
ORD105408,2023-12-31,CUST13772,PROD1026,1,4960.44,4960.44,0.16,793.6704,4166.7696,3163.958134636793,1002.8114653632065
ORD105409,2022-03-03,CUST15690,PROD1627,3,3656.22,10968.66,0.05,548.433,10420.226999999999,6740.115279980712,3680.1117200192866
ORD105410,2023-08-29,CUST15818,PROD1929,1,2954.5,2954.5,0.28,827.2600000000001,2127.24,1695.004272416569,432.23572758343084
ORD105411,2022-04-17,CUST10234,PROD1653,3,922.67,2768.0099999999998,0.29,802.7228999999999,1965.2871,1529.8073658160072,435.47973418399283
ORD105412,2023-09-11,CUST13140,PROD1552,2,3494.76,6989.52,0.28,1957.0656000000004,5032.4544000000005,3458.0976721670972,1574.3567278329033
ORD105413,2022-07-04,CUST10446,PROD1105,5,4528.35,22641.75,0.26,5886.8550000000005,16754.895,11294.470093500397,5460.424906499604
ORD105414,2022-09-08,CUST14705,PROD1585,5,2822.04,14110.2,0.02,282.204,13827.996000000001,10271.694668542832,3556.301331457169
ORD105415,2022-07-07,CUST10007,PROD1571,9,4779.05,43011.450000000004,0.26,11182.977,31828.473000000005,23990.596120626196,7837.876879373809
ORD105416,2021-01-22,CUST14557,PROD1809,8,1797.83,14382.64,0.29,4170.9655999999995,10211.6744,8571.450697312403,1640.2237026875973
ORD105417,2022-02-17,CUST10999,PROD1633,3,3671.29,11013.869999999999,0.17,1872.3579,9141.5121,6318.497980644476,2823.0141193555237
ORD105418,2022-02-16,CUST11334,PROD1946,1,2824.97,2824.97,0.23,649.7431,2175.2268999999997,1568.3968705059197,606.83002949408
ORD105419,2023-03-04,CUST10133,PROD1714,5,1625.1,8125.5,0.2,1625.1000000000001,6500.4,4569.707108183172,1930.6928918168278
ORD105420,2022-08-01,CUST12432,PROD1010,3,4581.86,13745.579999999998,0.09,1237.1021999999998,12508.477799999999,8984.027067602921,3524.4507323970774
ORD105421,2021-08-20,CUST10055,PROD1930,5,2809.41,14047.05,0.18,2528.4689999999996,11518.581,8870.793870528563,2647.787129471437
ORD105422,2022-06-10,CUST15088,PROD1658,9,1653.66,14882.94,0.27,4018.3938000000003,10864.5462,8335.72895401864,2528.8172459813613
ORD105423,2022-10-18,CUST15479,PROD1215,1,1929.19,1929.19,0.15,289.3785,1639.8115,1161.6468948369463,478.1646051630537
ORD105424,2022-05-31,CUST13185,PROD1885,1,904.66,904.66,0.18,162.8388,741.8212,579.1624996251668,162.6587003748332
ORD105425,2021-08-06,CUST11111,PROD1320,9,377.41,3396.69,0.16,543.4704,2853.2196,2239.2449885865244,613.9746114134755
ORD105426,2022-08-24,CUST13179,PROD1459,3,4103.15,12309.449999999999,0.08,984.756,11324.694,8584.903414131159,2739.790585868841
ORD105427,2022-08-22,CUST11523,PROD1956,5,2681.07,13405.35,0.19,2547.0165,10858.3335,7988.568384132446,2869.7651158675544
ORD105428,2023-03-15,CUST10143,PROD1814,9,4681.88,42136.92,0.15,6320.538,35816.382,22327.251476348636,13489.130523651362
ORD105429,2023-09-21,CUST12916,PROD1525,5,1971.97,9859.85,0.07,690.1895000000001,9169.6605,6990.769570598937,2178.8909294010627
ORD105430,2023-07-18,CUST12103,PROD1578,3,4264.88,12794.64,0.27,3454.5528,9340.0872,7601.056337576008,1739.0308624239915
ORD105431,2022-07-18,CUST10619,PROD1691,9,4666.32,41996.88,0.29,12179.095199999998,29817.7848,19816.84441891354,10000.94038108646
ORD105432,2023-04-25,CUST11886,PROD1876,7,2282.63,15978.41,0.02,319.5682,15658.8418,13049.304423336876,2609.5373766631237
ORD105433,2021-10-29,CUST15125,PROD1753,7,4278.38,29948.66,0.19,5690.2454,24258.4146,18822.809458965992,5435.605141034008
ORD105434,2023-03-14,CUST12020,PROD1159,8,973.55,7788.4,0.12,934.608,6853.7919999999995,4600.650973515012,2253.1410264849874
ORD105435,2021-08-20,CUST11408,PROD1463,5,1437.32,7186.599999999999,0.16,1149.856,6036.744,3917.154934831815,2119.589065168185
ORD105436,2021-03-17,CUST12921,PROD1997,2,2497.43,4994.86,0.11,549.4345999999999,4445.4254,2994.5293934401584,1450.8960065598417
ORD105437,2021-07-17,CUST14734,PROD1521,9,4438.65,39947.85,0.14,5592.6990000000005,34355.151,28436.645855484607,5918.505144515391
ORD105438,2021-11-20,CUST13373,PROD1635,3,1759.33,5277.99,0.1,527.799,4750.191,3207.1083753870953,1543.0826246129045
ORD105439,2023-09-24,CUST15752,PROD1272,2,3939.75,7879.5,0.04,315.18,7564.32,6089.02885172394,1475.29114827606
ORD105440,2022-07-01,CUST13476,PROD1240,5,3160.14,15800.699999999999,0.09,1422.0629999999999,14378.636999999999,10981.611499929788,3397.025500070211
ORD105441,2021-12-07,CUST10836,PROD1935,8,4075.32,32602.56,0.2,6520.512000000001,26082.048000000003,19928.08443699312,6153.963563006884
ORD105442,2023-07-03,CUST13902,PROD1963,3,853.35,2560.05,0.02,51.20100000000001,2508.849,2147.0222867436178,361.8267132563824
ORD105443,2023-12-11,CUST11585,PROD1958,6,3925.52,23553.12,0.11,2590.8432,20962.2768,18078.247692645804,2884.0291073541957
ORD105444,2022-04-24,CUST14875,PROD1654,9,1701.42,15312.78,0.01,153.1278,15159.6522,11537.597206320757,3622.054993679243
ORD105445,2023-05-14,CUST10836,PROD1864,2,139.69,279.38,0.11,30.7318,248.6482,154.0592349402035,94.5889650597965
ORD105446,2023-12-10,CUST12557,PROD1166,8,1326.83,10614.64,0.03,318.43919999999997,10296.200799999999,6675.59729583765,3620.603504162349
ORD105447,2022-08-02,CUST12859,PROD1568,7,4260.77,29825.390000000003,0.1,2982.5390000000007,26842.851000000002,23745.19234179645,3097.6586582035525
ORD105448,2022-01-31,CUST14360,PROD1649,3,205.06,615.1800000000001,0.25,153.79500000000002,461.38500000000005,295.47386380386473,165.91113619613532
ORD105449,2023-05-03,CUST15312,PROD1326,1,3802.84,3802.84,0.18,684.5112,3118.3288000000002,2652.467727942491,465.8610720575093
ORD105450,2022-09-13,CUST11397,PROD1864,6,139.69,838.14,0.2,167.62800000000001,670.512,511.0119743932768,159.50002560672317
ORD105451,2023-04-21,CUST13822,PROD1528,2,3661.03,7322.06,0.15,1098.309,6223.751,3947.1258707565758,2276.6251292434245
ORD105452,2022-10-08,CUST14397,PROD1843,3,4880.16,14640.48,0.28,4099.334400000001,10541.1456,9232.47409404866,1308.671505951339
ORD105453,2023-02-16,CUST13430,PROD1272,5,3939.75,19698.75,0.16,3151.8,16546.95,14535.362017736803,2011.5879822631978
ORD105454,2021-11-24,CUST10804,PROD1878,8,1941.83,15534.64,0.03,466.03919999999994,15068.6008,11822.951551164302,3245.649248835698
ORD105455,2021-09-06,CUST11075,PROD1375,2,467.23,934.46,0.28,261.64880000000005,672.8112,482.1755379445155,190.6356620554845
ORD105456,2021-08-31,CUST15871,PROD1911,6,2783.91,16703.46,0.04,668.1383999999999,16035.3216,12543.624438814291,3491.697161185708
ORD105457,2022-11-18,CUST14194,PROD1374,1,2640.2,2640.2,0.3,792.06,1848.1399999999999,1456.940584999474,391.19941500052596
ORD105458,2023-11-04,CUST12640,PROD1333,7,2277.47,15942.289999999999,0.13,2072.4977,13869.7923,10910.553914079484,2959.2383859205147
ORD105459,2021-10-08,CUST13084,PROD1002,4,3189.07,12756.28,0.02,255.12560000000002,12501.154400000001,10251.227775750634,2249.926624249367
ORD105460,2022-01-09,CUST11413,PROD1242,1,1165.67,1165.67,0.26,303.0742,862.5958,534.9330366936737,327.6627633063264
ORD105461,2022-07-12,CUST14452,PROD1619,9,1260.95,11348.550000000001,0.03,340.4565,11008.0935,6943.454096088991,4064.63940391101
ORD105462,2021-05-28,CUST11663,PROD1050,9,3816.39,34347.51,0.05,1717.3755,32630.1345,22346.211249196927,10283.923250803073
ORD105463,2021-03-08,CUST12975,PROD1881,3,1916.94,5750.82,0.13,747.6066,5003.2134,3526.80344773577,1476.4099522642296
ORD105464,2021-02-25,CUST14106,PROD1349,6,2187.89,13127.34,0.2,2625.4680000000003,10501.872,8311.277513748024,2190.5944862519755
ORD105465,2021-12-25,CUST14176,PROD1173,7,1534.35,10740.449999999999,0.04,429.61799999999994,10310.831999999999,6718.1516490024815,3592.680350997517
ORD105466,2022-10-09,CUST12053,PROD1115,4,3179.63,12718.52,0.19,2416.5188000000003,10302.0012,7853.305936737569,2448.6952632624316
ORD105467,2023-11-06,CUST12420,PROD1694,6,2351.98,14111.880000000001,0.23,3245.7324000000003,10866.1476,7123.866555389187,3742.2810446108133
ORD105468,2021-11-22,CUST12528,PROD1360,9,272.29,2450.61,0.04,98.02440000000001,2352.5856000000003,1662.4449465111416,690.1406534888588
ORD105469,2022-09-07,CUST14317,PROD1354,6,4638.45,27830.699999999997,0.19,5287.833,22542.867,19852.369362716992,2690.497637283006
ORD105470,2022-02-17,CUST11940,PROD1665,7,3143.51,22004.57,0.29,6381.3252999999995,15623.2447,13572.066027628689,2051.1786723713103
ORD105471,2021-08-27,CUST13152,PROD1758,6,2879.11,17274.66,0.29,5009.6514,12265.008600000001,10865.953531696847,1399.0550683031543
ORD105472,2021-11-18,CUST11946,PROD1075,7,2623.24,18362.68,0.05,918.134,17444.546000000002,13561.840796682765,3882.7052033172367
ORD105473,2023-05-12,CUST10514,PROD1926,1,4456.81,4456.81,0.23,1025.0663000000002,3431.7437,2575.1463744395096,856.5973255604904
ORD105474,2021-02-17,CUST10220,PROD1755,6,186.07,1116.42,0.25,279.105,837.315,715.6317353775097,121.68326462249036
ORD105475,2022-01-10,CUST10227,PROD1080,9,4196.15,37765.35,0.27,10196.6445,27568.705499999996,17200.10056523297,10368.604934767027
ORD105476,2023-01-26,CUST12337,PROD1228,3,1464.61,4393.83,0.1,439.38300000000004,3954.447,3533.436143413093,421.01085658690727
ORD105477,2023-03-29,CUST14388,PROD1071,6,3445.51,20673.06,0.08,1653.8448,19019.215200000002,14049.716912098706,4969.498287901297
ORD105478,2022-10-07,CUST13264,PROD1402,4,4888.2,19552.8,0.01,195.528,19357.272,15538.777252274514,3818.4947477254864
ORD105479,2021-07-01,CUST10955,PROD1217,7,1572.9,11010.300000000001,0.12,1321.236,9689.064,7930.895891288809,1758.168108711191
ORD105480,2022-11-15,CUST11497,PROD1451,7,4582.01,32074.07,0.04,1282.9628,30791.1072,24283.46686465557,6507.640335344429
ORD105481,2023-05-22,CUST11280,PROD1910,9,1482.01,13338.09,0.24,3201.1416,10136.948400000001,8793.372401208218,1343.5759987917827
ORD105482,2023-08-12,CUST11978,PROD1754,4,1311.01,5244.04,0.04,209.76160000000002,5034.2784,3455.7722852154016,1578.5061147845986
ORD105483,2021-11-21,CUST11529,PROD1366,8,4612.34,36898.72,0.25,9224.68,27674.04,21023.75930808715,6650.2806919128525
ORD105484,2022-03-25,CUST14483,PROD1825,8,4573.19,36585.52,0.03,1097.5656,35487.954399999995,25873.969415702963,9613.984984297032
ORD105485,2021-10-30,CUST12662,PROD1589,8,3177.61,25420.88,0.14,3558.9232000000006,21861.9568,17735.264262067238,4126.692537932762
ORD105486,2022-10-31,CUST12413,PROD1669,8,4407.4,35259.2,0.12,4231.103999999999,31028.095999999998,22294.759052266032,8733.336947733966
ORD105487,2022-10-25,CUST12705,PROD1559,6,3811.66,22869.96,0.18,4116.592799999999,18753.3672,16275.261087414048,2478.1061125859524
ORD105488,2023-04-30,CUST13535,PROD1311,8,3196.76,25574.08,0.16,4091.8528000000006,21482.2272,16049.995800265304,5432.231399734697
ORD105489,2023-07-07,CUST14284,PROD1297,6,4262.76,25576.56,0.18,4603.7808,20972.7792,15956.14142264094,5016.637777359061
ORD105490,2023-01-30,CUST10917,PROD1023,2,2079.75,4159.5,0.0,0.0,4159.5,3111.380789282079,1048.1192107179209
ORD105491,2022-01-26,CUST11201,PROD1109,3,4076.12,12228.36,0.04,489.1344,11739.2256,9236.315394427907,2502.9102055720923
ORD105492,2021-12-15,CUST15019,PROD1051,6,1674.15,10044.900000000001,0.16,1607.1840000000002,8437.716,6354.616510100176,2083.099489899824
ORD105493,2022-11-01,CUST12422,PROD1938,7,2058.23,14407.61,0.07,1008.5327000000001,13399.0773,11807.607649875801,1591.4696501241997
ORD105494,2021-08-18,CUST11621,PROD1289,4,2914.73,11658.92,0.02,233.1784,11425.7416,7304.896185519758,4120.845414480242
ORD105495,2021-01-28,CUST10759,PROD1443,1,4003.09,4003.09,0.07,280.21630000000005,3722.8737,2248.720717187731,1474.1529828122689
ORD105496,2023-10-11,CUST15573,PROD1466,4,3539.13,14156.52,0.23,3255.9996,10900.520400000001,8246.635003255991,2653.88539674401
ORD105497,2023-04-21,CUST15161,PROD1258,6,2231.56,13389.36,0.16,2142.2976000000003,11247.0624,9328.192583304264,1918.8698166957365
ORD105498,2023-02-10,CUST14289,PROD1323,8,1484.87,11878.96,0.06,712.7375999999999,11166.222399999999,8871.10290858121,2295.119491418789
ORD105499,2023-04-25,CUST15446,PROD1650,4,3719.4,14877.6,0.0,0.0,14877.6,13223.512083534568,1654.0879164654325
ORD105500,2022-03-02,CUST15492,PROD1908,1,4320.68,4320.68,0.11,475.2748,3845.4052,2517.52180931832,1327.8833906816803
ORD105501,2023-12-09,CUST11488,PROD1817,5,2017.53,10087.65,0.11,1109.6415,8978.0085,7255.979515912015,1722.028984087985
